timestamp,kind,command,state,s_t,gate_open
2026-06-02 22:30:03.252,state,increase,calm,0.3410,1
2026-06-02 22:30:04.257,state,increase,calm,0.0815,1
2026-06-02 22:30:05.268,state,increase,calm,-0.3767,1
2026-06-02 22:30:06.270,state,increase,calm,0.5351,1
2026-06-02 22:30:07.277,state,increase,calm,0.0222,1
2026-06-02 22:30:08.282,state,increase,calm,0.1602,1
2026-06-02 22:30:09.741,state,increase,calm,0.7415,1
2026-06-02 22:30:11.115,state,increase,calm,0.7563,1
2026-06-02 22:30:12.120,state,increase,calm,-0.2313,1
2026-06-02 22:30:13.121,state,increase,calm,0.3388,1
2026-06-02 22:30:14.132,state,increase,calm,-0.4893,1
2026-06-02 22:30:15.142,state,decrease,ultra_stressed,1.6329,1
2026-06-02 22:30:16.143,state,increase,calm,-0.7625,1
2026-06-02 22:30:17.159,state,increase,calm,-0.1098,1
2026-06-02 22:30:18.177,state,increase,calm,-1.0623,1
2026-06-02 22:30:19.195,state,increase,calm,-1.0765,1
2026-06-02 22:30:20.903,state,increase,calm,0.7541,1
2026-06-02 22:30:21.913,state,increase,calm,-1.5228,1
2026-06-02 22:30:22.924,state,increase,calm,0.4381,1
2026-06-02 22:30:23.932,state,increase,calm,-1.5175,1
2026-06-02 22:30:25.023,state,increase,calm,0.7537,1
2026-06-02 22:30:26.031,state,increase,calm,-1.1909,1
2026-06-02 22:30:27.037,state,increase,calm,0.1000,1
2026-06-02 22:30:28.039,state,increase,calm,-0.7035,1
2026-06-02 22:30:29.049,state,increase,calm,0.0750,1
2026-06-02 22:30:30.049,state,increase,calm,-0.7778,1
2026-06-02 22:30:31.051,state,increase,calm,0.1896,1
2026-06-02 22:30:32.059,state,increase,calm,-0.6642,1
2026-06-02 22:30:33.064,state,increase,calm,-0.1389,1
2026-06-02 22:30:34.067,state,increase,calm,-0.5131,1
2026-06-02 22:30:35.070,state,increase,calm,0.1875,1
2026-06-02 22:30:36.077,state,increase,calm,-0.1921,1
2026-06-02 22:30:37.078,state,increase,calm,-0.7322,1
2026-06-02 22:30:38.084,state,increase,calm,-0.6226,1
2026-06-02 22:30:39.092,state,increase,calm,-0.1479,1
2026-06-02 22:30:40.095,state,increase,calm,-1.0829,1
2026-06-02 22:30:41.100,state,increase,calm,-0.1565,1
2026-06-02 22:30:42.102,state,increase,calm,-0.3115,1
2026-06-02 22:30:43.106,state,increase,calm,0.4114,1
2026-06-02 22:30:44.107,state,increase,calm,0.3400,1
2026-06-02 22:30:45.131,state,increase,calm,-0.7780,1
2026-06-02 22:30:46.136,state,increase,calm,-1.1871,1
2026-06-02 22:30:47.136,state,increase,calm,-1.2499,1
2026-06-02 22:30:48.138,state,increase,calm,-1.0111,1
2026-06-02 22:30:49.164,state,increase,calm,-0.6434,1
2026-06-02 22:30:50.191,state,increase,calm,-0.1738,1
2026-06-02 22:30:51.220,state,increase,calm,0.3284,1
2026-06-02 22:30:52.251,state,increase,calm,0.6238,1
2026-06-02 22:30:53.257,state,increase,calm,-0.3535,1
2026-06-02 22:30:54.286,state,increase,calm,-0.7154,1
2026-06-02 22:30:55.315,state,increase,calm,-0.6248,1
2026-06-02 22:30:56.348,state,increase,calm,-0.5536,1
2026-06-02 22:30:57.371,state,increase,calm,-0.4930,1
2026-06-02 22:30:58.402,state,increase,calm,-0.4414,1
2026-06-02 22:30:58.464,lifecycle,stop,,,1
