tick_n,phase,status,raw_eda,raw_hr,raw_hrv,smooth_eda,smooth_hr,smooth_hrv
8486,LIVE,NEW_DATA,6.7042,93.8676,34.9378,6.7042,93.8676,34.9378
8487,LIVE,NEW_DATA,6.7264,93.8676,34.9378,6.7264,93.8676,34.9378
8488,LIVE,NEW_DATA,6.7430,93.8676,34.9378,6.7430,93.8676,34.9378
8489,LIVE,NEW_DATA,6.7250,93.8676,34.9378,6.7250,93.8676,34.9378
8490,LIVE,NEW_DATA,6.7596,93.8676,34.9378,6.7596,93.8676,34.9378
8491,LIVE,NEW_DATA,6.7652,93.8676,34.9378,6.7652,93.8676,34.9378
8492,LIVE,NEW_DATA,6.7132,93.8676,34.9378,6.7132,93.8676,34.9378
8493,LIVE,NEW_DATA,6.7583,93.8676,34.9378,6.7583,93.8676,34.9378
8494,LIVE,NEW_DATA,6.7548,93.8676,34.9378,6.7548,93.8676,34.9378
8495,LIVE,NEW_DATA,6.7045,93.8676,34.9378,6.7045,93.8676,34.9378
8496,LIVE,NEW_DATA,6.7721,93.8676,34.9378,6.7721,93.8676,34.9378
8497,LIVE,NEW_DATA,6.6990,93.8676,34.9378,6.6990,93.8676,34.9378
8498,LIVE,NEW_DATA,6.2658,93.8676,34.9378,6.2658,93.8676,34.9378
8499,LIVE,NEW_DATA,6.6698,93.8676,34.9378,6.6698,93.8676,34.9378
8500,LIVE,NEW_DATA,6.7319,93.8676,34.9378,6.7319,93.8676,34.9378
8501,LIVE,NEW_DATA,6.3532,93.8676,34.9378,6.3532,93.8676,34.9378
8502,LIVE,NEW_DATA,6.3525,93.8676,34.9378,6.3525,93.8676,34.9378
8503,LIVE,NEW_DATA,6.3525,93.8676,34.9378,6.3525,93.8676,34.9378
8504,LIVE,NEW_DATA,5.9662,93.8676,34.9378,5.9662,93.8676,34.9378
8505,LIVE,NEW_DATA,5.8524,93.8676,34.9378,5.8524,93.8676,34.9378
8506,LIVE,NEW_DATA,5.5487,93.8676,34.9378,5.5487,93.8676,34.9378
8507,LIVE,NEW_DATA,5.5258,93.8676,34.9378,5.5258,93.8676,34.9378
8508,LIVE,NEW_DATA,5.5819,93.8978,34.7409,5.5819,93.8978,34.7409
8509,LIVE,NEW_DATA,5.4446,93.8978,34.7409,5.4446,93.8978,34.7409
8510,LIVE,NEW_DATA,5.4696,93.8978,34.7409,5.4696,93.8978,34.7409
8511,LIVE,NEW_DATA,5.4467,93.8978,34.7409,5.4467,93.8978,34.7409
8512,LIVE,NEW_DATA,5.5292,93.8978,34.7409,5.5292,93.8978,34.7409
8513,LIVE,NEW_DATA,5.4311,93.8978,34.7409,5.4311,93.8978,34.7409
8514,LIVE,NEW_DATA,5.4991,93.8978,34.7409,5.4991,93.8978,34.7409
8515,LIVE,NEW_DATA,5.4571,93.8978,34.7409,5.4571,93.8978,34.7409
8516,LIVE,NEW_DATA,5.4845,93.8978,34.7409,5.4845,93.8978,34.7409
8517,LIVE,NEW_DATA,5.5511,93.8978,34.7409,5.5511,93.8978,34.7409
8518,LIVE,NEW_DATA,5.5382,93.8978,34.7409,5.5382,93.8978,34.7409
8519,LIVE,NEW_DATA,5.5740,93.8978,34.7409,5.5740,93.8978,34.7409
8520,LIVE,NEW_DATA,5.5528,93.8978,34.7409,5.5528,93.8978,34.7409
8521,LIVE,NEW_DATA,5.5313,93.8978,34.7409,5.5313,93.8978,34.7409
8522,LIVE,NEW_DATA,5.5660,93.8978,34.7409,5.5660,93.8978,34.7409
8523,LIVE,NEW_DATA,5.5448,93.8978,34.7409,5.5448,93.8978,34.7409
8524,LIVE,NEW_DATA,5.6610,93.8978,34.7409,5.6610,93.8978,34.7409
8525,LIVE,NEW_DATA,5.6610,93.8978,34.7409,5.6610,93.8978,34.7409
8526,LIVE,NEW_DATA,5.6919,93.8978,34.7409,5.6919,93.8978,34.7409
8527,LIVE,NEW_DATA,6.5970,93.8978,34.7409,6.5970,93.8978,34.7409
8528,LIVE,NEW_DATA,6.0938,93.8978,34.7409,6.0938,93.8978,34.7409
8529,LIVE,NEW_DATA,6.9268,93.8978,34.7409,6.9268,93.8978,34.7409
8530,LIVE,NEW_DATA,6.8765,93.8978,34.7409,6.8765,93.8978,34.7409
8531,LIVE,NEW_DATA,6.8949,93.8978,34.7409,6.8949,93.8978,34.7409
8532,LIVE,NEW_DATA,6.8949,93.8978,34.7409,6.8949,93.8978,34.7409
8533,LIVE,NEW_DATA,6.9688,94.1770,34.7388,6.9688,94.1770,34.7388
8534,LIVE,NEW_DATA,6.8914,94.1770,34.7388,6.8914,94.1770,34.7388
8535,LIVE,NEW_DATA,6.9511,94.1770,34.7388,6.9511,94.1770,34.7388
8536,LIVE,NEW_DATA,6.9348,94.1770,34.7388,6.9348,94.1770,34.7388
8537,LIVE,NEW_DATA,6.9323,94.1770,34.7388,6.9323,94.1770,34.7388
8538,LIVE,NEW_DATA,6.9608,94.1770,34.7388,6.9608,94.1770,34.7388
8539,LIVE,NEW_DATA,6.9289,94.1770,34.7388,6.9289,94.1770,34.7388
8540,LIVE,NEW_DATA,6.9296,94.1770,34.7388,6.9296,94.1770,34.7388
8541,LIVE,NEW_DATA,6.9476,94.1770,34.7388,6.9476,94.1770,34.7388
8542,LIVE,NEW_DATA,6.8810,94.1770,34.7388,6.8810,94.1770,34.7388
8543,LIVE,NEW_DATA,6.8124,94.1770,34.7388,6.8124,94.1770,34.7388
8544,LIVE,NEW_DATA,6.7961,94.1770,34.7388,6.7961,94.1770,34.7388
8545,LIVE,NEW_DATA,6.7153,94.1770,34.7388,6.7153,94.1770,34.7388
8546,LIVE,NEW_DATA,6.7680,94.1770,34.7388,6.7680,94.1770,34.7388
8547,LIVE,NEW_DATA,6.7062,94.1770,34.7388,6.7062,94.1770,34.7388
8548,LIVE,NEW_DATA,6.2776,94.1770,34.7388,6.2776,94.1770,34.7388
8549,LIVE,NEW_DATA,6.2838,94.1770,34.7388,6.2838,94.1770,34.7388
8550,LIVE,NEW_DATA,6.6813,94.1770,34.7388,6.6813,94.1770,34.7388
8551,LIVE,NEW_DATA,5.5102,94.1770,34.7388,5.5102,94.1770,34.7388
8552,LIVE,NEW_DATA,5.5018,94.1770,34.7388,5.5018,94.1770,34.7388
8553,LIVE,NEW_DATA,5.4214,94.1770,34.7388,5.4214,94.1770,34.7388
8554,LIVE,NEW_DATA,5.4779,94.1770,34.7388,5.4779,94.1770,34.7388
8555,LIVE,NEW_DATA,5.4966,94.1770,34.7388,5.4966,94.1770,34.7388
8556,LIVE,NEW_DATA,5.4079,94.1770,34.7388,5.4079,94.1770,34.7388
8557,LIVE,NEW_DATA,5.4821,94.2941,34.8568,5.4821,94.2941,34.8568
8558,LIVE,NEW_DATA,5.4231,94.2941,34.8568,5.4231,94.2941,34.8568
8559,LIVE,NEW_DATA,5.3933,94.2941,34.8568,5.3933,94.2941,34.8568
8560,LIVE,NEW_DATA,5.4224,94.2941,34.8568,5.4224,94.2941,34.8568
8561,LIVE,NEW_DATA,5.4380,94.2941,34.8568,5.4380,94.2941,34.8568
8562,LIVE,NEW_DATA,5.4481,94.2941,34.8568,5.4481,94.2941,34.8568
8563,LIVE,NEW_DATA,5.4155,94.2941,34.8568,5.4155,94.2941,34.8568
8564,LIVE,NEW_DATA,5.4075,94.2941,34.8568,5.4075,94.2941,34.8568
8565,LIVE,NEW_DATA,5.4654,94.2941,34.8568,5.4654,94.2941,34.8568
8566,LIVE,NEW_DATA,5.4335,94.2941,34.8568,5.4335,94.2941,34.8568
8567,LIVE,NEW_DATA,5.5507,94.2941,34.8568,5.5507,94.2941,34.8568
8568,LIVE,NEW_DATA,5.5292,94.2941,34.8568,5.5292,94.2941,34.8568
8569,LIVE,NEW_DATA,5.5750,94.2941,34.8568,5.5750,94.2941,34.8568
8570,LIVE,NEW_DATA,5.5362,94.2941,34.8568,5.5362,94.2941,34.8568
8571,LIVE,NEW_DATA,5.5195,94.2941,34.8568,5.5195,94.2941,34.8568
8572,LIVE,NEW_DATA,5.6000,94.2941,34.8568,5.6000,94.2941,34.8568
8573,LIVE,NEW_DATA,5.6350,94.2941,34.8568,5.6350,94.2941,34.8568
8574,LIVE,NEW_DATA,5.5930,94.2941,34.8568,5.5930,94.2941,34.8568
8575,LIVE,NEW_DATA,6.5131,94.2941,34.8568,6.5131,94.2941,34.8568
8576,LIVE,NEW_DATA,6.5287,94.2941,34.8568,6.5287,94.2941,34.8568
8577,LIVE,NEW_DATA,6.8685,94.2941,34.8568,6.8685,94.2941,34.8568
8578,LIVE,NEW_DATA,6.8013,94.2941,34.8568,6.8013,94.2941,34.8568
8579,LIVE,NEW_DATA,6.8515,94.2941,34.8568,6.8515,94.2941,34.8568
8580,LIVE,NEW_DATA,6.8297,94.2941,34.8568,6.8297,94.2941,34.8568
8581,LIVE,NEW_DATA,6.8103,94.2941,34.8568,6.8103,94.2941,34.8568
8582,LIVE,NEW_DATA,6.7468,94.2342,34.8699,6.7468,94.2342,34.8699
8583,LIVE,NEW_DATA,6.8089,94.2342,34.8699,6.8089,94.2342,34.8699
8584,LIVE,NEW_DATA,6.8262,94.2342,34.8699,6.8262,94.2342,34.8699
8585,LIVE,NEW_DATA,6.7125,94.2342,34.8699,6.7125,94.2342,34.8699
8586,LIVE,NEW_DATA,6.7166,94.2342,34.8699,6.7166,94.2342,34.8699
8587,LIVE,NEW_DATA,6.7333,94.2342,34.8699,6.7333,94.2342,34.8699
8588,LIVE,NEW_DATA,6.6962,94.2342,34.8699,6.6962,94.2342,34.8699
8589,LIVE,NEW_DATA,6.6639,94.2342,34.8699,6.6639,94.2342,34.8699
8590,LIVE,NEW_DATA,6.6889,94.2342,34.8699,6.6889,94.2342,34.8699
8591,LIVE,NEW_DATA,6.6195,94.2342,34.8699,6.6195,94.2342,34.8699
8592,LIVE,NEW_DATA,6.5613,94.2342,34.8699,6.5613,94.2342,34.8699
8593,LIVE,NEW_DATA,6.5765,94.2342,34.8699,6.5765,94.2342,34.8699
8594,LIVE,NEW_DATA,6.5741,94.2342,34.8699,6.5741,94.2342,34.8699
8595,LIVE,NEW_DATA,6.5717,94.2342,34.8699,6.5717,94.2342,34.8699
8596,LIVE,NEW_DATA,6.0980,94.2342,34.8699,6.0980,94.2342,34.8699
8597,LIVE,NEW_DATA,6.0910,94.2342,34.8699,6.0910,94.2342,34.8699
8598,LIVE,NEW_DATA,6.1039,94.2342,34.8699,6.1039,94.2342,34.8699
8599,LIVE,NEW_DATA,6.0758,94.2342,34.8699,6.0758,94.2342,34.8699
8600,LIVE,NEW_DATA,5.6041,94.2342,34.8699,5.6041,94.2342,34.8699
8601,LIVE,NEW_DATA,5.3378,94.2342,34.8699,5.3378,94.2342,34.8699
8602,LIVE,NEW_DATA,5.2539,94.2342,34.8699,5.2539,94.2342,34.8699
8603,LIVE,NEW_DATA,5.2865,94.2342,34.8699,5.2865,94.2342,34.8699
8604,LIVE,NEW_DATA,5.2688,94.2342,34.8699,5.2688,94.2342,34.8699
8605,LIVE,NEW_DATA,5.2969,94.2342,34.8699,5.2969,94.2342,34.8699
8606,LIVE,NEW_DATA,5.3135,93.6798,34.4988,5.3135,93.6798,34.4988
8607,LIVE,NEW_DATA,5.3590,93.6798,34.4988,5.3590,93.6798,34.4988
8608,LIVE,NEW_DATA,5.4089,93.6798,34.4988,5.4089,93.6798,34.4988
8609,LIVE,NEW_DATA,5.4047,93.6798,34.4988,5.4047,93.6798,34.4988
8610,LIVE,NEW_DATA,5.4765,93.6798,34.4988,5.4765,93.6798,34.4988
8611,LIVE,NEW_DATA,5.3808,93.6798,34.4988,5.3808,93.6798,34.4988
8612,LIVE,NEW_DATA,5.5265,93.6798,34.4988,5.5265,93.6798,34.4988
8613,LIVE,NEW_DATA,5.5688,93.6798,34.4988,5.5688,93.6798,34.4988
8614,LIVE,NEW_DATA,5.9884,93.6798,34.4988,5.9884,93.6798,34.4988
8615,LIVE,NEW_DATA,6.0418,93.6798,34.4988,6.0418,93.6798,34.4988
8616,LIVE,NEW_DATA,6.0012,93.6798,34.4988,6.0012,93.6798,34.4988
8617,LIVE,NEW_DATA,5.9943,93.6798,34.4988,5.9943,93.6798,34.4988
8618,LIVE,NEW_DATA,6.7697,93.6798,34.4988,6.7697,93.6798,34.4988
8619,LIVE,NEW_DATA,6.5100,93.6798,34.4988,6.5100,93.6798,34.4988
8620,LIVE,NEW_DATA,6.7374,93.6798,34.4988,6.7374,93.6798,34.4988
8621,LIVE,NEW_DATA,6.7465,93.6798,34.4988,6.7465,93.6798,34.4988
8622,LIVE,NEW_DATA,6.7694,93.6798,34.4988,6.7694,93.6798,34.4988
8623,LIVE,NEW_DATA,6.7805,93.6798,34.4988,6.7805,93.6798,34.4988
8624,LIVE,NEW_DATA,6.7208,93.6798,34.4988,6.7208,93.6798,34.4988
8625,LIVE,NEW_DATA,6.7319,93.6798,34.4988,6.7319,93.6798,34.4988
8626,LIVE,NEW_DATA,6.6490,93.6798,34.4988,6.6490,93.6798,34.4988
8627,LIVE,NEW_DATA,6.6223,93.6798,34.4988,6.6223,93.6798,34.4988
8628,LIVE,NEW_DATA,6.6438,93.6798,34.4988,6.6438,93.6798,34.4988
8629,LIVE,NEW_DATA,6.6227,93.6798,34.4988,6.6227,93.6798,34.4988
8630,LIVE,NEW_DATA,6.6376,93.6798,34.4988,6.6376,93.6798,34.4988
8631,LIVE,NEW_DATA,6.5835,93.6446,34.5664,6.5835,93.6446,34.5664
8632,LIVE,NEW_DATA,6.5901,93.6446,34.5664,6.5901,93.6446,34.5664
8633,LIVE,NEW_DATA,6.5030,93.6446,34.5664,6.5030,93.6446,34.5664
8634,LIVE,NEW_DATA,5.9953,93.6446,34.5664,5.9953,93.6446,34.5664
8635,LIVE,NEW_DATA,6.0293,93.6446,34.5664,6.0293,93.6446,34.5664
8636,LIVE,NEW_DATA,5.5792,93.6446,34.5664,5.5792,93.6446,34.5664
8637,LIVE,NEW_DATA,6.0203,93.6446,34.5664,6.0203,93.6446,34.5664
8638,LIVE,NEW_DATA,5.3253,93.6446,34.5664,5.3253,93.6446,34.5664
8639,LIVE,NEW_DATA,5.3354,93.6446,34.5664,5.3354,93.6446,34.5664
8640,LIVE,NEW_DATA,5.3069,93.6446,34.5664,5.3069,93.6446,34.5664
8641,LIVE,NEW_DATA,5.2965,93.6446,34.5664,5.2965,93.6446,34.5664
8642,LIVE,NEW_DATA,5.2868,93.6446,34.5664,5.2868,93.6446,34.5664
8643,LIVE,NEW_DATA,5.3059,93.6446,34.5664,5.3059,93.6446,34.5664
8644,LIVE,NEW_DATA,5.3350,93.6446,34.5664,5.3350,93.6446,34.5664
8645,LIVE,NEW_DATA,5.3173,93.6446,34.5664,5.3173,93.6446,34.5664
8646,LIVE,NEW_DATA,5.3295,93.6446,34.5664,5.3295,93.6446,34.5664
8647,LIVE,NEW_DATA,5.3968,93.6446,34.5664,5.3968,93.6446,34.5664
8648,LIVE,NEW_DATA,5.4002,93.6446,34.5664,5.4002,93.6446,34.5664
8649,LIVE,NEW_DATA,5.4515,93.6446,34.5664,5.4515,93.6446,34.5664
8650,LIVE,NEW_DATA,5.4807,93.6446,34.5664,5.4807,93.6446,34.5664
8651,LIVE,NEW_DATA,5.4432,93.6446,34.5664,5.4432,93.6446,34.5664
8652,LIVE,NEW_DATA,5.6364,93.6446,34.5664,5.6364,93.6446,34.5664
8653,LIVE,NEW_DATA,5.6111,93.6446,34.5664,5.6111,93.6446,34.5664
8654,LIVE,NEW_DATA,5.6603,93.6446,34.5664,5.6603,93.6446,34.5664
8655,LIVE,NEW_DATA,6.1583,93.2080,34.4063,6.1583,93.2080,34.4063
8656,LIVE,NEW_DATA,6.6043,93.2080,34.4063,6.6043,93.2080,34.4063
8657,LIVE,NEW_DATA,6.1080,93.2080,34.4063,6.1080,93.2080,34.4063
8658,LIVE,NEW_DATA,6.7999,93.2080,34.4063,6.7999,93.2080,34.4063
8659,LIVE,NEW_DATA,6.7888,93.2080,34.4063,6.7888,93.2080,34.4063
8660,LIVE,NEW_DATA,6.7583,93.2080,34.4063,6.7583,93.2080,34.4063
8661,LIVE,NEW_DATA,6.7596,93.2080,34.4063,6.7596,93.2080,34.4063
8662,LIVE,NEW_DATA,6.7187,93.2080,34.4063,6.7187,93.2080,34.4063
8663,LIVE,NEW_DATA,6.7028,93.2080,34.4063,6.7028,93.2080,34.4063
8664,LIVE,NEW_DATA,6.7295,93.2080,34.4063,6.7295,93.2080,34.4063
8665,LIVE,NEW_DATA,6.6272,93.2080,34.4063,6.6272,93.2080,34.4063
8666,LIVE,NEW_DATA,6.6050,93.2080,34.4063,6.6050,93.2080,34.4063
8667,LIVE,NEW_DATA,6.5682,93.2080,34.4063,6.5682,93.2080,34.4063
8668,LIVE,NEW_DATA,6.5724,93.2080,34.4063,6.5724,93.2080,34.4063
8669,LIVE,NEW_DATA,5.9128,93.2080,34.4063,5.9128,93.2080,34.4063
8670,LIVE,NEW_DATA,6.4978,93.2080,34.4063,6.4978,93.2080,34.4063
8671,LIVE,NEW_DATA,5.8989,93.2080,34.4063,5.8989,93.2080,34.4063
8672,LIVE,NEW_DATA,5.3003,93.2080,34.4063,5.3003,93.2080,34.4063
8673,LIVE,NEW_DATA,5.2594,93.2080,34.4063,5.2594,93.2080,34.4063
8674,LIVE,NEW_DATA,5.2771,93.2080,34.4063,5.2771,93.2080,34.4063
8675,LIVE,NEW_DATA,5.3080,93.2080,34.4063,5.3080,93.2080,34.4063
8676,LIVE,NEW_DATA,5.3073,93.2080,34.4063,5.3073,93.2080,34.4063
8677,LIVE,NEW_DATA,5.2920,93.2080,34.4063,5.2920,93.2080,34.4063
8678,LIVE,NEW_DATA,5.2671,93.2080,34.4063,5.2671,93.2080,34.4063
8679,LIVE,NEW_DATA,5.3049,93.5491,34.4063,5.3049,93.5491,34.4063
8680,LIVE,NEW_DATA,5.2795,93.5491,34.4063,5.2795,93.5491,34.4063
8681,LIVE,NEW_DATA,5.3572,93.5491,34.4063,5.3572,93.5491,34.4063
8682,LIVE,NEW_DATA,5.3697,93.5491,34.4063,5.3697,93.5491,34.4063
8683,LIVE,NEW_DATA,5.3947,93.5491,34.4063,5.3947,93.5491,34.4063
8684,LIVE,NEW_DATA,5.3524,93.5491,34.4063,5.3524,93.5491,34.4063
8685,LIVE,NEW_DATA,5.4238,93.5491,34.4063,5.4238,93.5491,34.4063
8686,LIVE,NEW_DATA,5.4391,93.5491,34.4063,5.4391,93.5491,34.4063
8687,LIVE,NEW_DATA,5.4536,93.5491,34.4063,5.4536,93.5491,34.4063
8688,LIVE,NEW_DATA,5.4196,93.5491,34.4063,5.4196,93.5491,34.4063
8689,LIVE,NEW_DATA,5.6319,93.5491,34.4063,5.6319,93.5491,34.4063
8690,LIVE,NEW_DATA,6.1604,93.5491,34.4063,6.1604,93.5491,34.4063
8691,LIVE,NEW_DATA,6.5769,93.5491,34.4063,6.5769,93.5491,34.4063
8692,LIVE,NEW_DATA,6.5634,93.5491,34.4063,6.5634,93.5491,34.4063
8693,LIVE,NEW_DATA,6.5093,93.5491,34.4063,6.5093,93.5491,34.4063
8694,LIVE,NEW_DATA,6.5724,93.5491,34.4063,6.5724,93.5491,34.4063
8695,LIVE,NEW_DATA,6.7458,93.5491,34.4063,6.7458,93.5491,34.4063
8696,LIVE,NEW_DATA,6.7264,93.5491,34.4063,6.7264,93.5491,34.4063
8697,LIVE,NEW_DATA,6.7756,93.5491,34.4063,6.7756,93.5491,34.4063
8698,LIVE,NEW_DATA,6.7250,93.5491,34.4063,6.7250,93.5491,34.4063
8699,LIVE,NEW_DATA,6.7139,93.5491,34.4063,6.7139,93.5491,34.4063
8700,LIVE,NEW_DATA,6.7194,93.5491,34.4063,6.7194,93.5491,34.4063
8701,LIVE,NEW_DATA,6.7267,93.5491,34.4063,6.7267,93.5491,34.4063
8702,LIVE,NEW_DATA,6.7083,93.5491,34.4063,6.7083,93.5491,34.4063
8703,LIVE,NEW_DATA,6.6605,93.5491,34.4063,6.6605,93.5491,34.4063
8704,LIVE,NEW_DATA,6.6528,93.2549,36.7449,6.6528,93.2549,36.7449
8705,LIVE,NEW_DATA,6.6265,93.2549,36.7449,6.6265,93.2549,36.7449
8706,LIVE,NEW_DATA,6.6209,93.2549,36.7449,6.6209,93.2549,36.7449
8707,LIVE,NEW_DATA,6.5245,93.2549,36.7449,6.5245,93.2549,36.7449
8708,LIVE,NEW_DATA,6.5717,93.2549,36.7449,6.5717,93.2549,36.7449
8709,LIVE,NEW_DATA,6.5564,93.2549,36.7449,6.5564,93.2549,36.7449
8710,LIVE,NEW_DATA,6.5204,93.2549,36.7449,6.5204,93.2549,36.7449
8711,LIVE,NEW_DATA,6.5564,93.2549,36.7449,6.5564,93.2549,36.7449
8712,LIVE,NEW_DATA,6.3092,93.2549,36.7449,6.3092,93.2549,36.7449
8713,LIVE,NEW_DATA,6.3119,93.2549,36.7449,6.3119,93.2549,36.7449
8714,LIVE,NEW_DATA,5.3992,93.2549,36.7449,5.3992,93.2549,36.7449
8715,LIVE,NEW_DATA,5.3673,93.2549,36.7449,5.3673,93.2549,36.7449
8716,LIVE,NEW_DATA,5.2383,93.2549,36.7449,5.2383,93.2549,36.7449
8717,LIVE,NEW_DATA,5.2754,93.2549,36.7449,5.2754,93.2549,36.7449
8718,LIVE,NEW_DATA,5.2393,93.2549,36.7449,5.2393,93.2549,36.7449
8719,LIVE,NEW_DATA,5.2671,93.2549,36.7449,5.2671,93.2549,36.7449
8720,LIVE,NEW_DATA,5.2643,93.2549,36.7449,5.2643,93.2549,36.7449
8721,LIVE,NEW_DATA,5.3607,93.2549,36.7449,5.3607,93.2549,36.7449
8722,LIVE,NEW_DATA,5.4658,93.2549,36.7449,5.4658,93.2549,36.7449
8723,LIVE,NEW_DATA,5.4602,93.2549,36.7449,5.4602,93.2549,36.7449
8724,LIVE,NEW_DATA,5.7040,93.2549,36.7449,5.7040,93.2549,36.7449
8725,LIVE,NEW_DATA,5.4328,93.2549,36.7449,5.4328,93.2549,36.7449
8726,LIVE,NEW_DATA,5.7165,93.2549,36.7449,5.7165,93.2549,36.7449
8727,LIVE,NEW_DATA,6.2117,93.2549,36.7449,6.2117,93.2549,36.7449
8728,LIVE,NEW_DATA,6.2297,93.4003,36.9661,6.2297,93.4003,36.9661
8729,LIVE,NEW_DATA,6.8415,93.4003,36.9661,6.8415,93.4003,36.9661
8730,LIVE,NEW_DATA,6.7388,93.4003,36.9661,6.7388,93.4003,36.9661
8731,LIVE,NEW_DATA,6.7707,93.4003,36.9661,6.7707,93.4003,36.9661
8732,LIVE,NEW_DATA,6.7465,93.4003,36.9661,6.7465,93.4003,36.9661
8733,LIVE,NEW_DATA,6.7395,93.4003,36.9661,6.7395,93.4003,36.9661
8734,LIVE,NEW_DATA,6.7180,93.4003,36.9661,6.7180,93.4003,36.9661
8735,LIVE,NEW_DATA,6.6764,93.4003,36.9661,6.6764,93.4003,36.9661
8736,LIVE,NEW_DATA,6.6743,93.4003,36.9661,6.6743,93.4003,36.9661
8737,LIVE,NEW_DATA,6.6833,93.4003,36.9661,6.6833,93.4003,36.9661
8738,LIVE,NEW_DATA,6.7021,93.4003,36.9661,6.7021,93.4003,36.9661
8739,LIVE,NEW_DATA,6.7277,93.4003,36.9661,6.7277,93.4003,36.9661
8740,LIVE,NEW_DATA,6.6293,93.4003,36.9661,6.6293,93.4003,36.9661
8741,LIVE,NEW_DATA,6.6889,93.4003,36.9661,6.6889,93.4003,36.9661
8742,LIVE,NEW_DATA,6.6237,93.4003,36.9661,6.6237,93.4003,36.9661
8743,LIVE,NEW_DATA,6.5814,93.4003,36.9661,6.5814,93.4003,36.9661
8744,LIVE,NEW_DATA,6.2412,93.4003,36.9661,6.2412,93.4003,36.9661
8745,LIVE,NEW_DATA,6.2214,93.4003,36.9661,6.2214,93.4003,36.9661
8746,LIVE,NEW_DATA,6.5502,93.4003,36.9661,6.5502,93.4003,36.9661
8747,LIVE,NEW_DATA,6.2360,93.4003,36.9661,6.2360,93.4003,36.9661
8748,LIVE,NEW_DATA,5.7526,93.4003,36.9661,5.7526,93.4003,36.9661
8749,LIVE,NEW_DATA,5.2837,93.4003,36.9661,5.2837,93.4003,36.9661
8750,LIVE,NEW_DATA,5.2893,93.4003,36.9661,5.2893,93.4003,36.9661
8751,LIVE,NEW_DATA,5.2969,93.4003,36.9661,5.2969,93.4003,36.9661
8752,LIVE,NEW_DATA,5.3156,93.6008,36.9780,5.3156,93.6008,36.9780
8753,LIVE,NEW_DATA,5.2830,93.6008,36.9780,5.2830,93.6008,36.9780
8754,LIVE,NEW_DATA,5.2983,93.6008,36.9780,5.2983,93.6008,36.9780
8755,LIVE,NEW_DATA,5.3031,93.6008,36.9780,5.3031,93.6008,36.9780
8756,LIVE,NEW_DATA,5.3357,93.6008,36.9780,5.3357,93.6008,36.9780
8757,LIVE,NEW_DATA,5.3753,93.6008,36.9780,5.3753,93.6008,36.9780
8758,LIVE,NEW_DATA,5.3340,93.6008,36.9780,5.3340,93.6008,36.9780
8759,LIVE,NEW_DATA,5.3052,93.6008,36.9780,5.3052,93.6008,36.9780
8760,LIVE,NEW_DATA,5.4474,93.6008,36.9780,5.4474,93.6008,36.9780
8761,LIVE,NEW_DATA,5.4325,93.6008,36.9780,5.4325,93.6008,36.9780
8762,LIVE,NEW_DATA,5.4848,93.6008,36.9780,5.4848,93.6008,36.9780
8763,LIVE,NEW_DATA,5.4904,93.6008,36.9780,5.4904,93.6008,36.9780
8764,LIVE,NEW_DATA,5.5365,93.6008,36.9780,5.5365,93.6008,36.9780
8765,LIVE,NEW_DATA,5.5563,93.6008,36.9780,5.5563,93.6008,36.9780
8766,LIVE,NEW_DATA,5.8996,93.6008,36.9780,5.8996,93.6008,36.9780
8767,LIVE,NEW_DATA,6.4059,93.6008,36.9780,6.4059,93.6008,36.9780
8768,LIVE,NEW_DATA,6.7583,93.6008,36.9780,6.7583,93.6008,36.9780
8769,LIVE,NEW_DATA,6.8186,93.6008,36.9780,6.8186,93.6008,36.9780
8770,LIVE,NEW_DATA,6.8061,93.6008,36.9780,6.8061,93.6008,36.9780
8771,LIVE,NEW_DATA,6.7777,93.6008,36.9780,6.7777,93.6008,36.9780
8772,LIVE,NEW_DATA,6.7583,93.6008,36.9780,6.7583,93.6008,36.9780
8773,LIVE,NEW_DATA,6.7388,93.6008,36.9780,6.7388,93.6008,36.9780
8774,LIVE,NEW_DATA,6.6962,93.6008,36.9780,6.6962,93.6008,36.9780
8775,LIVE,NEW_DATA,6.7142,93.6008,36.9780,6.7142,93.6008,36.9780
8776,LIVE,NEW_DATA,6.6501,93.6008,36.9780,6.6501,93.6008,36.9780
8777,LIVE,NEW_DATA,6.6625,93.6008,36.8170,6.6625,93.6008,36.8170
8778,LIVE,NEW_DATA,6.2145,93.6008,36.8170,6.2145,93.6008,36.8170
8779,LIVE,NEW_DATA,6.6195,93.6008,36.8170,6.6195,93.6008,36.8170
8780,LIVE,NEW_DATA,6.2249,93.6008,36.8170,6.2249,93.6008,36.8170
8781,LIVE,NEW_DATA,6.2124,93.6008,36.8170,6.2124,93.6008,36.8170
8782,LIVE,NEW_DATA,5.7168,93.6008,36.8170,5.7168,93.6008,36.8170
8783,LIVE,NEW_DATA,5.3385,93.6008,36.8170,5.3385,93.6008,36.8170
8784,LIVE,NEW_DATA,5.4127,93.6008,36.8170,5.4127,93.6008,36.8170
8785,LIVE,NEW_DATA,5.3295,93.6008,36.8170,5.3295,93.6008,36.8170
8786,LIVE,NEW_DATA,5.3701,93.6008,36.8170,5.3701,93.6008,36.8170
8787,LIVE,NEW_DATA,5.3642,93.6008,36.8170,5.3642,93.6008,36.8170
8788,LIVE,NEW_DATA,5.4092,93.6008,36.8170,5.4092,93.6008,36.8170
