tick_n,phase,status,raw_eda,raw_hr,raw_hrv
291,BASELINE,NEW_DATA,20.8921,92.2124,nan
292,BASELINE,NEW_DATA,20.8893,92.2124,nan
293,BASELINE,NEW_DATA,20.8921,92.0522,nan
294,BASELINE,NEW_DATA,20.8851,92.0522,nan
295,BASELINE,NEW_DATA,20.8893,92.0522,nan
296,BASELINE,NEW_DATA,20.8879,92.0522,nan
297,BASELINE,NEW_DATA,20.8907,92.0522,nan
298,BASELINE,NEW_DATA,20.8823,92.0522,nan
299,BASELINE,NEW_DATA,20.8823,92.0522,nan
300,BASELINE,NEW_DATA,20.8782,92.0522,nan
301,BASELINE,NEW_DATA,20.8726,92.0522,nan
302,BASELINE,NEW_DATA,20.8796,92.0522,nan
303,BASELINE,NEW_DATA,20.8879,92.0522,nan
304,BASELINE,NEW_DATA,20.8726,92.0522,nan
305,BASELINE,NEW_DATA,20.8671,92.0522,nan
306,BASELINE,NEW_DATA,20.8685,92.0522,nan
307,BASELINE,NEW_DATA,20.8657,92.0522,nan
308,BASELINE,NEW_DATA,20.8657,92.0522,nan
309,BASELINE,NEW_DATA,20.8657,92.0522,nan
310,BASELINE,NEW_DATA,20.8643,92.0522,nan
311,BASELINE,NEW_DATA,20.8657,92.0522,nan
312,BASELINE,NEW_DATA,20.8671,92.0522,nan
313,BASELINE,NEW_DATA,20.8685,92.0522,nan
314,BASELINE,NEW_DATA,20.8657,92.0522,nan
315,BASELINE,NEW_DATA,20.8671,92.0522,nan
316,BASELINE,NEW_DATA,20.8671,92.0522,nan
317,BASELINE,NEW_DATA,20.8643,92.0522,nan
318,BASELINE,NEW_DATA,20.8643,92.0214,nan
319,BASELINE,NEW_DATA,20.8643,92.0214,nan
320,BASELINE,NEW_DATA,20.8560,92.0214,nan
321,BASELINE,NEW_DATA,20.8574,92.0214,nan
322,BASELINE,NEW_DATA,20.8546,92.0214,nan
323,BASELINE,NEW_DATA,20.8560,92.0214,nan
324,BASELINE,NEW_DATA,20.8560,92.0214,nan
325,BASELINE,NEW_DATA,20.8546,92.0214,nan
326,BASELINE,NEW_DATA,20.8574,92.0214,nan
327,BASELINE,NEW_DATA,20.8504,92.0214,nan
328,BASELINE,NEW_DATA,20.8588,92.0214,nan
329,BASELINE,NEW_DATA,20.8560,92.0214,nan
330,BASELINE,NEW_DATA,20.8574,92.0214,nan
331,BASELINE,NEW_DATA,20.8560,92.0214,nan
332,BASELINE,NEW_DATA,20.8463,92.0214,nan
333,BASELINE,NEW_DATA,20.8560,92.0214,nan
334,BASELINE,NEW_DATA,20.8532,92.0214,nan
335,BASELINE,NEW_DATA,20.8615,92.0214,nan
336,BASELINE,NEW_DATA,20.8504,92.0214,nan
337,BASELINE,NEW_DATA,20.8518,92.0214,nan
338,BASELINE,NEW_DATA,20.8504,92.0214,nan
339,BASELINE,NEW_DATA,20.8504,92.0214,nan
340,BASELINE,NEW_DATA,20.8532,92.0214,nan
