tick_n,phase,status,raw_eda,raw_hr,raw_hrv
323,BASELINE,NEW_DATA,4.8798,70.0368,nan
324,BASELINE,NEW_DATA,4.8798,70.0292,nan
325,BASELINE,NEW_DATA,4.8813,70.0292,nan
326,BASELINE,NEW_DATA,4.8813,70.0292,nan
327,BASELINE,NEW_DATA,4.8782,70.0292,nan
328,BASELINE,NEW_DATA,4.8786,70.0292,nan
329,BASELINE,NEW_DATA,4.8782,70.0520,nan
330,BASELINE,NEW_DATA,4.8752,70.0520,nan
331,BASELINE,NEW_DATA,4.8752,70.0520,nan
332,BASELINE,NEW_DATA,4.8782,70.0520,nan
333,BASELINE,NEW_DATA,4.8737,70.0520,nan
334,BASELINE,NEW_DATA,4.8740,70.0520,nan
335,BASELINE,NEW_DATA,4.8721,70.0520,nan
336,BASELINE,NEW_DATA,4.8744,70.0520,nan
337,BASELINE,NEW_DATA,4.8721,70.0520,nan
338,BASELINE,NEW_DATA,4.8737,70.0520,nan
339,BASELINE,NEW_DATA,4.8710,70.0977,nan
340,BASELINE,NEW_DATA,4.8706,70.0977,nan
341,BASELINE,NEW_DATA,4.8725,70.0977,nan
342,BASELINE,NEW_DATA,4.8721,70.0977,nan
343,BASELINE,NEW_DATA,4.8729,70.0977,nan
344,BASELINE,NEW_DATA,4.8714,70.0977,nan
345,BASELINE,NEW_DATA,4.8706,70.0977,nan
346,BASELINE,NEW_DATA,4.8740,70.0977,nan
347,BASELINE,NEW_DATA,4.8744,70.0977,nan
348,BASELINE,NEW_DATA,4.8721,70.0977,nan
349,BASELINE,NEW_DATA,4.8756,70.1235,nan
350,BASELINE,NEW_DATA,4.8714,70.1235,nan
351,BASELINE,NEW_DATA,4.8706,70.1235,nan
352,BASELINE,NEW_DATA,4.8695,70.1235,nan
353,BASELINE,NEW_DATA,4.8691,70.1235,nan
354,BASELINE,NEW_DATA,4.8676,70.0064,nan
355,BASELINE,NEW_DATA,4.8660,70.0064,nan
356,BASELINE,NEW_DATA,4.8668,70.0064,nan
357,BASELINE,NEW_DATA,4.8656,70.0064,nan
358,BASELINE,NEW_DATA,4.8660,70.0064,nan
359,BASELINE,NEW_DATA,4.8637,70.0064,nan
360,BASELINE,NEW_DATA,4.8637,70.0064,nan
361,BASELINE,NEW_DATA,4.8630,70.0064,nan
362,BASELINE,NEW_DATA,4.8588,70.0064,nan
363,BASELINE,NEW_DATA,4.8607,69.9142,nan
364,BASELINE,NEW_DATA,4.8599,69.9142,nan
365,BASELINE,NEW_DATA,4.8584,69.9142,nan
366,BASELINE,NEW_DATA,4.8580,69.9142,nan
367,BASELINE,NEW_DATA,4.8599,69.9142,nan
368,BASELINE,NEW_DATA,4.8592,69.7741,nan
369,BASELINE,NEW_DATA,4.8569,69.7741,nan
370,BASELINE,NEW_DATA,4.8584,69.7741,nan
371,BASELINE,NEW_DATA,4.8584,69.7741,nan
372,BASELINE,NEW_DATA,4.8569,69.7741,nan
373,BASELINE,NEW_DATA,4.8569,69.8612,nan
374,BASELINE,NEW_DATA,4.8561,69.8612,nan
375,BASELINE,NEW_DATA,4.8553,69.8612,nan
376,BASELINE,NEW_DATA,4.8538,69.8612,nan
377,BASELINE,NEW_DATA,4.8523,69.8612,nan
378,BASELINE,NEW_DATA,4.8538,69.9031,nan
379,BASELINE,NEW_DATA,4.8523,69.9031,nan
380,BASELINE,NEW_DATA,4.8504,69.9031,nan
381,BASELINE,NEW_DATA,4.8477,69.9031,nan
382,BASELINE,NEW_DATA,4.8477,69.9031,nan
383,BASELINE,NEW_DATA,4.8450,69.9031,nan
384,BASELINE,NEW_DATA,4.8450,69.9031,nan
385,BASELINE,NEW_DATA,4.8462,69.9031,nan
386,BASELINE,NEW_DATA,4.8447,69.9031,nan
387,BASELINE,NEW_DATA,4.8439,69.9031,nan
388,BASELINE,NEW_DATA,4.8439,69.7891,nan
389,BASELINE,NEW_DATA,4.8424,69.7891,nan
390,BASELINE,NEW_DATA,4.8416,69.7891,nan
391,BASELINE,NEW_DATA,4.8401,69.7891,nan
392,BASELINE,NEW_DATA,4.8401,69.7891,nan
393,BASELINE,NEW_DATA,4.8389,69.6453,nan
394,BASELINE,NEW_DATA,4.8370,69.6453,nan
395,BASELINE,NEW_DATA,4.8409,69.6453,nan
396,BASELINE,NEW_DATA,4.8405,69.6453,nan
397,BASELINE,NEW_DATA,4.8378,69.6453,nan
398,BASELINE,NEW_DATA,4.8386,69.7756,nan
399,BASELINE,NEW_DATA,4.8370,69.7756,nan
400,BASELINE,NEW_DATA,4.8355,69.7756,nan
401,BASELINE,NEW_DATA,4.8355,69.7756,nan
402,BASELINE,NEW_DATA,4.8347,69.7756,nan
403,BASELINE,NEW_DATA,4.8325,70.0122,nan
404,BASELINE,NEW_DATA,4.8351,70.0122,nan
405,BASELINE,NEW_DATA,4.8317,70.0122,nan
406,BASELINE,NEW_DATA,4.8290,70.0122,nan
407,BASELINE,NEW_DATA,4.8279,70.0122,nan
408,BASELINE,NEW_DATA,4.8279,70.0122,nan
409,BASELINE,NEW_DATA,4.8256,70.0122,nan
410,BASELINE,NEW_DATA,4.8248,70.0122,nan
411,BASELINE,NEW_DATA,4.8248,70.0122,nan
412,BASELINE,NEW_DATA,4.8264,70.0122,nan
413,BASELINE,NEW_DATA,4.8256,70.4796,nan
414,BASELINE,NEW_DATA,4.8218,70.4796,nan
415,BASELINE,NEW_DATA,4.8248,70.4796,nan
416,BASELINE,NEW_DATA,4.8225,70.4796,nan
417,BASELINE,NEW_DATA,4.8225,70.4796,nan
418,BASELINE,NEW_DATA,4.8233,70.8038,nan
419,BASELINE,NEW_DATA,4.8218,70.8038,nan
420,BASELINE,NEW_DATA,4.8218,70.8038,nan
421,BASELINE,NEW_DATA,4.8203,70.8038,nan
422,BASELINE,NEW_DATA,4.8210,70.8038,nan
423,BASELINE,NEW_DATA,4.8206,70.8038,nan
424,BASELINE,NEW_DATA,4.8187,70.8038,nan
425,BASELINE,NEW_DATA,4.8187,70.8038,nan
426,BASELINE,NEW_DATA,4.8157,70.8038,nan
427,BASELINE,NEW_DATA,4.8126,70.8038,nan
428,BASELINE,NEW_DATA,4.8130,71.0983,nan
429,BASELINE,NEW_DATA,4.8141,71.0983,nan
430,BASELINE,NEW_DATA,4.8130,71.0983,nan
431,BASELINE,NEW_DATA,4.8111,71.0983,nan
432,BASELINE,NEW_DATA,4.8103,71.0983,nan
433,BASELINE,NEW_DATA,4.8080,71.2930,nan
434,BASELINE,NEW_DATA,4.8065,71.2930,nan
435,BASELINE,NEW_DATA,4.8012,71.2930,nan
436,BASELINE,NEW_DATA,4.8065,71.2930,nan
437,BASELINE,NEW_DATA,4.8054,71.2930,nan
438,BASELINE,NEW_DATA,4.8050,71.4507,nan
439,BASELINE,NEW_DATA,4.8080,71.4507,nan
440,BASELINE,NEW_DATA,4.8050,71.4507,nan
441,BASELINE,NEW_DATA,4.8050,71.4507,nan
442,BASELINE,NEW_DATA,4.8035,71.4507,nan
443,BASELINE,NEW_DATA,4.8035,71.5657,nan
444,BASELINE,NEW_DATA,4.8035,71.5657,nan
445,BASELINE,NEW_DATA,4.8019,71.5657,nan
446,BASELINE,NEW_DATA,4.8023,71.5657,nan
447,BASELINE,NEW_DATA,4.8019,71.5657,nan
448,BASELINE,NEW_DATA,4.8012,71.8616,nan
449,BASELINE,NEW_DATA,4.8012,71.8616,nan
450,BASELINE,NEW_DATA,4.8008,71.8616,nan
451,BASELINE,NEW_DATA,4.8004,71.8616,nan
452,BASELINE,NEW_DATA,4.7989,71.8616,nan
453,BASELINE,NEW_DATA,4.7935,72.0491,nan
454,BASELINE,NEW_DATA,4.7928,72.0491,nan
455,BASELINE,NEW_DATA,4.7935,72.0491,nan
456,BASELINE,NEW_DATA,4.7920,72.0491,nan
457,BASELINE,NEW_DATA,4.7920,72.0491,nan
458,BASELINE,NEW_DATA,4.7913,72.4842,nan
459,BASELINE,NEW_DATA,4.7897,72.4842,nan
460,BASELINE,NEW_DATA,4.7916,72.4842,nan
461,BASELINE,NEW_DATA,4.7867,72.4842,nan
462,BASELINE,NEW_DATA,4.7867,72.4842,nan
463,BASELINE,NEW_DATA,4.7852,72.4842,nan
464,BASELINE,NEW_DATA,4.7836,72.4842,nan
465,BASELINE,NEW_DATA,4.7813,72.4842,nan
466,BASELINE,NEW_DATA,4.7852,72.4842,nan
467,BASELINE,NEW_DATA,4.7829,72.4842,nan
468,BASELINE,NEW_DATA,4.7821,72.5476,nan
469,BASELINE,NEW_DATA,4.7806,72.5476,nan
470,BASELINE,NEW_DATA,4.7810,72.5476,nan
471,BASELINE,NEW_DATA,4.7821,72.5476,nan
472,BASELINE,NEW_DATA,4.7836,72.5476,nan
473,BASELINE,NEW_DATA,4.7821,72.5406,nan
474,BASELINE,NEW_DATA,4.7810,72.5406,nan
475,BASELINE,NEW_DATA,4.7810,72.5406,nan
476,BASELINE,NEW_DATA,4.7783,72.5406,nan
477,BASELINE,NEW_DATA,4.7783,72.5406,nan
478,BASELINE,NEW_DATA,4.7779,72.5722,nan
