tick_n,phase,status,raw_eda,raw_hr,raw_hrv
425,BASELINE,NEW_DATA,22.134399,84.871117,nan
426,BASELINE,NEW_DATA,22.752800,84.620491,nan
427,BASELINE,NEW_DATA,22.100401,85.041580,nan
428,BASELINE,NEW_DATA,22.182800,84.871117,nan
429,BASELINE,NEW_DATA,22.182800,84.871117,nan
430,BASELINE,NEW_DATA,22.364799,84.667397,nan
431,BASELINE,NEW_DATA,22.302200,84.729271,nan
432,BASELINE,NEW_DATA,22.671101,84.667397,nan
433,BASELINE,NEW_DATA,22.596701,84.667397,nan
434,BASELINE,NEW_DATA,22.871401,84.810081,nan
435,BASELINE,NEW_DATA,22.671101,84.667397,nan
436,BASELINE,NEW_DATA,22.793200,84.667397,nan
437,BASELINE,NEW_DATA,23.111000,84.609222,nan
438,BASELINE,NEW_DATA,22.596701,84.667397,nan
439,BASELINE,NEW_DATA,22.134399,84.871117,nan
440,BASELINE,NEW_DATA,22.100401,85.041580,nan
441,BASELINE,NEW_DATA,22.204599,85.041580,nan
442,BASELINE,NEW_DATA,22.204599,85.041580,nan
443,BASELINE,NEW_DATA,22.671101,84.667397,nan
444,BASELINE,NEW_DATA,22.996500,84.810081,nan
445,BASELINE,NEW_DATA,22.302200,84.729271,nan
446,BASELINE,NEW_DATA,22.268299,84.729271,nan
447,BASELINE,NEW_DATA,22.302200,84.729271,nan
448,BASELINE,NEW_DATA,22.204599,85.041580,nan
449,BASELINE,NEW_DATA,22.204599,85.041580,nan
450,BASELINE,NEW_DATA,23.537800,84.626122,nan
451,BASELINE,NEW_DATA,22.596701,84.667397,nan
452,BASELINE,NEW_DATA,22.871401,84.810081,nan
453,BASELINE,NEW_DATA,23.415800,84.441025,nan
454,BASELINE,NEW_DATA,23.036200,84.441025,nan
455,BASELINE,NEW_DATA,23.327600,84.441025,nan
456,BASELINE,NEW_DATA,22.830200,84.197365,nan
457,BASELINE,NEW_DATA,22.596701,84.667397,nan
458,BASELINE,NEW_DATA,22.364799,84.667397,nan
459,BASELINE,NEW_DATA,23.537800,84.626122,nan
460,BASELINE,NEW_DATA,22.182800,84.871117,nan
461,BASELINE,NEW_DATA,23.155199,84.441025,nan
462,BASELINE,NEW_DATA,22.871401,84.810081,nan
463,BASELINE,NEW_DATA,22.480801,84.667397,nan
464,BASELINE,NEW_DATA,22.793200,84.667397,nan
465,BASELINE,NEW_DATA,22.414801,84.047287,nan
466,BASELINE,NEW_DATA,22.248800,84.047287,nan
467,BASELINE,NEW_DATA,22.680700,84.197365,nan
468,BASELINE,NEW_DATA,23.259001,84.609222,nan
469,BASELINE,NEW_DATA,22.108500,83.767235,nan
470,BASELINE,NEW_DATA,22.793200,84.667397,nan
471,BASELINE,NEW_DATA,22.248800,84.047287,nan
472,BASELINE,NEW_DATA,22.680700,84.197365,nan
473,BASELINE,NEW_DATA,22.871401,84.810081,nan
474,BASELINE,NEW_DATA,22.248800,84.047287,nan
475,BASELINE,NEW_DATA,22.996500,84.810081,nan
476,BASELINE,NEW_DATA,22.996500,84.810081,nan
477,BASELINE,NEW_DATA,22.108500,83.767235,nan
478,BASELINE,NEW_DATA,22.174101,84.047287,nan
479,BASELINE,NEW_DATA,23.415800,84.441025,nan
480,BASELINE,NEW_DATA,23.537800,84.626122,nan
481,BASELINE,NEW_DATA,22.013901,83.767235,nan
482,BASELINE,NEW_DATA,23.463400,84.609222,nan
