timestamp,phase,smooth_eda,smooth_hr,smooth_hrv
2026-05-25 15:46:07.167,LIVE,12.6391,90.4977,20.0571
2026-05-25 15:46:07.199,LIVE,12.6391,90.4977,20.0571
2026-05-25 15:46:07.230,LIVE,12.6391,90.4977,20.0571
2026-05-25 15:46:07.262,LIVE,12.639,90.4977,20.0571
2026-05-25 15:46:07.293,LIVE,12.639,90.4977,20.0571
2026-05-25 15:46:07.324,LIVE,12.639,90.4977,20.0571
2026-05-25 15:46:07.355,LIVE,12.6388,90.4977,20.0571
2026-05-25 15:46:07.386,LIVE,12.6388,90.4977,20.0571
2026-05-25 15:46:07.417,LIVE,12.6388,90.4977,20.0571
2026-05-25 15:46:07.449,LIVE,12.6387,90.4977,20.0571
2026-05-25 15:46:07.480,LIVE,12.6387,90.4977,20.0571
2026-05-25 15:46:07.510,LIVE,12.6386,90.4977,20.0571
2026-05-25 15:46:07.542,LIVE,12.6387,90.4977,20.0571
2026-05-25 15:46:07.573,LIVE,12.6387,90.4977,20.0571
2026-05-25 15:46:07.604,LIVE,12.6387,90.4977,20.0571
2026-05-25 15:46:07.635,LIVE,12.639,90.4977,20.0571
2026-05-25 15:46:07.666,LIVE,12.6391,90.4977,20.0571
2026-05-25 15:46:07.696,LIVE,12.6391,90.4977,20.0571
2026-05-25 15:46:07.728,LIVE,12.6392,90.4977,20.0571
2026-05-25 15:46:07.759,LIVE,12.6393,90.4977,20.0571
2026-05-25 15:46:07.790,LIVE,12.6393,90.4977,20.0571
2026-05-25 15:46:07.821,LIVE,12.6394,90.4977,20.0571
2026-05-25 15:46:07.851,LIVE,12.6393,90.4977,20.0571
2026-05-25 15:46:07.882,LIVE,12.6393,90.4977,20.0571
2026-05-25 15:46:07.913,LIVE,12.6393,90.4977,20.0571
2026-05-25 15:46:07.945,LIVE,12.6393,90.4977,20.0571
2026-05-25 15:46:07.977,LIVE,12.6393,90.4977,20.0571
2026-05-25 15:46:08.009,LIVE,12.6395,90.4977,20.0571
2026-05-25 15:46:08.039,LIVE,12.6393,90.4977,20.0571
2026-05-25 15:46:08.070,LIVE,12.6392,90.4977,20.0571
2026-05-25 15:46:08.102,LIVE,12.6391,90.4977,20.0571
2026-05-25 15:46:08.134,LIVE,12.6391,90.4977,20.0571
2026-05-25 15:46:08.165,LIVE,12.6392,90.4977,20.0571
2026-05-25 15:46:08.196,LIVE,12.6392,90.4977,20.0571
2026-05-25 15:46:08.226,LIVE,12.6394,90.4977,20.0571
2026-05-25 15:46:08.257,LIVE,12.6393,90.4977,20.0571
2026-05-25 15:46:08.289,LIVE,12.6392,90.4977,20.0571
2026-05-25 15:46:08.320,LIVE,12.6392,90.4977,20.0571
2026-05-25 15:46:08.351,LIVE,12.6392,90.4977,20.0571
2026-05-25 15:46:08.382,LIVE,12.6392,90.4977,20.0571
2026-05-25 15:46:08.413,LIVE,12.6394,90.4977,20.0571
2026-05-25 15:46:08.444,LIVE,12.6393,90.4977,20.0571
2026-05-25 15:46:08.474,LIVE,12.6394,90.4977,20.0571
2026-05-25 15:46:08.505,LIVE,12.6393,90.4977,20.0571
2026-05-25 15:46:08.537,LIVE,12.6392,90.4977,20.0571
2026-05-25 15:46:08.568,LIVE,12.6391,90.4977,20.0571
2026-05-25 15:46:08.599,LIVE,12.6391,90.4977,20.0571
2026-05-25 15:46:08.630,LIVE,12.6391,90.4977,20.0571
2026-05-25 15:46:08.661,LIVE,12.6391,90.4977,20.0571
2026-05-25 15:46:08.693,LIVE,12.6391,90.4977,20.0571
2026-05-25 15:46:08.724,LIVE,12.6391,90.4977,20.0571
2026-05-25 15:46:08.754,LIVE,12.6392,90.4977,20.0571
2026-05-25 15:46:08.785,LIVE,12.6392,90.4977,20.0571
2026-05-25 15:46:08.815,LIVE,12.6393,90.4977,20.0571
